enterprise_id,nic2_division,byproduct_name,waste_ratio_pct,qty_annual_tonnes_estimated,unit,district,source_citation
KA-ENT-007532,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,DAKSHIN KANNAD,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007532,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,DAKSHIN KANNAD,FAO Agricultural Services Bulletin 136
KA-ENT-007533,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007533,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007534,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007534,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007535,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007535,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007535,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007536,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,UDUPI,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007536,25,Machining Swarf,12.0,12.0,tonnes/year,UDUPI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007536,25,Mill Scale,10.0,10.0,tonnes/year,UDUPI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007537,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,HASSAN,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007537,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,HASSAN,FAO Agricultural Services Bulletin 136
KA-ENT-007538,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007538,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-007539,10,Rice Husk,20.0,20.0,tonnes/year,HAVERI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007539,10,Rice Bran,10.0,10.0,tonnes/year,HAVERI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007540,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (RURAL),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007540,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (RURAL),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007540,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (RURAL),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007541,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007541,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007541,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007542,10,Rice Husk,20.0,20.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007542,10,Rice Bran,10.0,10.0,tonnes/year,GADAG,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007543,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,HASSAN,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007543,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,HASSAN,FAO Agricultural Services Bulletin 136
KA-ENT-007544,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007544,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007544,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007545,16,Sawdust,25.0,25.0,tonnes/year,HASSAN,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007545,16,Wood Bark,12.0,12.0,tonnes/year,HASSAN,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007545,16,Wood Offcuts,24.0,24.0,tonnes/year,HASSAN,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007546,16,Sawdust,25.0,25.0,tonnes/year,DHARWAD,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007546,16,Wood Bark,12.0,12.0,tonnes/year,DHARWAD,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007546,16,Wood Offcuts,24.0,24.0,tonnes/year,DHARWAD,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007547,10,Rice Husk,20.0,20.0,tonnes/year,DAVANGERE,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007547,10,Rice Bran,10.0,10.0,tonnes/year,DAVANGERE,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007548,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,VIJAYAPURA,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007548,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,VIJAYAPURA,FAO Agricultural Services Bulletin 136
KA-ENT-007549,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,DAKSHIN KANNAD,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007549,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,DAKSHIN KANNAD,FAO Agricultural Services Bulletin 136
KA-ENT-007550,10,Rice Husk,20.0,20.0,tonnes/year,KODAGU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007550,10,Rice Bran,10.0,10.0,tonnes/year,KODAGU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007551,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007551,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007551,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007552,10,Rice Husk,20.0,20.0,tonnes/year,HASSAN,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007552,10,Rice Bran,10.0,10.0,tonnes/year,HASSAN,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007553,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007553,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007553,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007554,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007554,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007555,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007555,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007556,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,UDUPI,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-007556,23,Kiln Fly Ash,3.0,3.0,tonnes/year,UDUPI,GIZ Clean Brick Kiln Report
KA-ENT-007557,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,BELAGAVI,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-007557,23,Kiln Fly Ash,3.0,3.0,tonnes/year,BELAGAVI,GIZ Clean Brick Kiln Report
KA-ENT-007558,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007558,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-007559,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007559,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007560,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,UDUPI,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007560,25,Machining Swarf,12.0,12.0,tonnes/year,UDUPI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007560,25,Mill Scale,10.0,10.0,tonnes/year,UDUPI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007561,10,Rice Husk,20.0,20.0,tonnes/year,RAICHUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007561,10,Rice Bran,10.0,10.0,tonnes/year,RAICHUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007562,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007562,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007563,16,Sawdust,25.0,25.0,tonnes/year,DAKSHIN KANNAD,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007563,16,Wood Bark,12.0,12.0,tonnes/year,DAKSHIN KANNAD,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007563,16,Wood Offcuts,24.0,24.0,tonnes/year,DAKSHIN KANNAD,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007564,10,Rice Husk,20.0,20.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007564,10,Rice Bran,10.0,10.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007565,16,Sawdust,25.0,25.0,tonnes/year,RAMANAGARA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007565,16,Wood Bark,12.0,12.0,tonnes/year,RAMANAGARA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007565,16,Wood Offcuts,24.0,24.0,tonnes/year,RAMANAGARA,IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007566,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,MANDYA,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-007566,23,Kiln Fly Ash,3.0,3.0,tonnes/year,MANDYA,GIZ Clean Brick Kiln Report
KA-ENT-007567,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007567,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-007568,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,GADAG,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007568,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,GADAG,FAO Agricultural Services Bulletin 136
KA-ENT-007569,10,Rice Husk,20.0,20.0,tonnes/year,DAKSHIN KANNAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007569,10,Rice Bran,10.0,10.0,tonnes/year,DAKSHIN KANNAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007570,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,MYSURU,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-007570,23,Kiln Fly Ash,3.0,3.0,tonnes/year,MYSURU,GIZ Clean Brick Kiln Report
KA-ENT-007571,10,Rice Husk,20.0,20.0,tonnes/year,CHIKBALLAPUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007571,10,Rice Bran,10.0,10.0,tonnes/year,CHIKBALLAPUR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007572,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007572,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007572,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007573,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007573,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007574,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007574,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007575,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,CHIKKAMAGALURU,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-007575,23,Kiln Fly Ash,3.0,3.0,tonnes/year,CHIKKAMAGALURU,GIZ Clean Brick Kiln Report
KA-ENT-007576,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007576,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007576,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007577,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,MANDYA,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007577,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,MANDYA,FAO Agricultural Services Bulletin 136
KA-ENT-007578,10,Rice Husk,20.0,20.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007578,10,Rice Bran,10.0,10.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007579,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,KOLAR,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007579,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,KOLAR,FAO Agricultural Services Bulletin 136
KA-ENT-007580,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (RURAL),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007580,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (RURAL),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007581,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,DHARWAD,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007581,25,Machining Swarf,12.0,12.0,tonnes/year,DHARWAD,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007581,25,Mill Scale,10.0,10.0,tonnes/year,DHARWAD,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007582,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007582,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007582,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007583,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007583,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007584,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007584,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007585,23,Broken/Rejected Bricks (Grog),7.0,7.0,tonnes/year,YADGIR,GIZ Clean Brick Kiln Report; Construction & Building Materials DOI:10.1016/j.conbuildmat.2014.07.037
KA-ENT-007585,23,Kiln Fly Ash,3.0,3.0,tonnes/year,YADGIR,GIZ Clean Brick Kiln Report
KA-ENT-007586,10,Rice Husk,20.0,20.0,tonnes/year,KOPPAL,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007586,10,Rice Bran,10.0,10.0,tonnes/year,KOPPAL,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007587,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007587,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007588,10,Rice Husk,20.0,20.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007588,10,Rice Bran,10.0,10.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007589,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007589,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007589,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007590,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BELAGAVI,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007590,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BELAGAVI,FAO Agricultural Services Bulletin 136
KA-ENT-007591,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (RURAL),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007591,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (RURAL),FAO Agricultural Services Bulletin 136
KA-ENT-007592,10,Rice Husk,20.0,20.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007592,10,Rice Bran,10.0,10.0,tonnes/year,BELAGAVI,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007593,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007593,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-007594,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BAGALKOT,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007594,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BAGALKOT,FAO Agricultural Services Bulletin 136
KA-ENT-007595,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007595,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-007596,10,Rice Husk,20.0,20.0,tonnes/year,BIDAR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007596,10,Rice Bran,10.0,10.0,tonnes/year,BIDAR,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007597,10,Rice Husk,20.0,20.0,tonnes/year,BAGALKOT,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007597,10,Rice Bran,10.0,10.0,tonnes/year,BAGALKOT,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007598,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007598,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (URBAN),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007599,10,Rice Husk,20.0,20.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007599,10,Rice Bran,10.0,10.0,tonnes/year,MANDYA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007600,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007600,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-007601,16,Sawdust,25.0,25.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007601,16,Wood Bark,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007601,16,Wood Offcuts,24.0,24.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 412 / Broman & Fredriksson (2015)
KA-ENT-007602,10,Rice Husk,20.0,20.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007602,10,Rice Bran,10.0,10.0,tonnes/year,MYSURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007603,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007603,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007604,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,VIJAYAPURA,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007604,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,VIJAYAPURA,FAO Agricultural Services Bulletin 136
KA-ENT-007605,10,Rice Husk,20.0,20.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007605,10,Rice Bran,10.0,10.0,tonnes/year,DHARWAD,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007606,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,TUMAKURU,Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007606,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,TUMAKURU,FAO Agricultural Services Bulletin 136
KA-ENT-007607,10,Rice Husk,20.0,20.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007607,10,Rice Bran,10.0,10.0,tonnes/year,TUMAKURU,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007608,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,DHARWAD,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007608,25,Machining Swarf,12.0,12.0,tonnes/year,DHARWAD,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007608,25,Mill Scale,10.0,10.0,tonnes/year,DHARWAD,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007609,10,Rice Husk,20.0,20.0,tonnes/year,BENGALURU (RURAL),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007609,10,Rice Bran,10.0,10.0,tonnes/year,BENGALURU (RURAL),IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007610,10,Rice Husk,20.0,20.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007610,10,Rice Bran,10.0,10.0,tonnes/year,VIJAYAPURA,IRRI Rice Knowledge Bank — Milling & Processing
KA-ENT-007611,13,Fabric Cutting Waste,15.0,15.0,tonnes/year,BENGALURU (URBAN),Ellen MacArthur Foundation — A New Textiles Economy (2017)
KA-ENT-007611,13,Silk Noil / Reeling Waste,25.0,25.0,tonnes/year,BENGALURU (URBAN),FAO Agricultural Services Bulletin 136
KA-ENT-007612,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007612,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007612,25,Mill Scale,10.0,10.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007613,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BELAGAVI,"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007613,25,Machining Swarf,12.0,12.0,tonnes/year,BELAGAVI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007613,25,Mill Scale,10.0,10.0,tonnes/year,BELAGAVI,IEDC Dataset 439 / Allwood & Music (2024)
KA-ENT-007614,25,Sheet Metal Scrap,22.0,22.0,tonnes/year,BENGALURU (URBAN),"IEDC Dataset 439 / Allwood & Music (2024), Phil. Trans. Royal Society A DOI:10.1098/rsta.2023.0135"
KA-ENT-007614,25,Machining Swarf,12.0,12.0,tonnes/year,BENGALURU (URBAN),IEDC Dataset 439 / Allwood & Music (2024)
