enterprise_id,enterprise_name,district,district_hq_lat,district_hq_lon,pincode,nic5_code,nic2_division,nic_description,registration_date,communication_address
KA-ENT-005732,,BENGALURU (URBAN),12.9716,77.5946,560085.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",22/01/2022,"No 28, Lakshmanappa Garden, B 5th Main 5th Cross, No 28, Banashankari 3rd Stage, Bangalore"
KA-ENT-005733,,BENGALURU (URBAN),12.9716,77.5946,560070.0,10505,10,"Manufacture of ice-cream, kulfi etc.",27/07/2022,"NO 1159, WICKETS, 22ND CROSS, NO 1159, BSK 2ND STAGE, BANGALORE"
KA-ENT-005734,,BENGALURU (URBAN),12.9716,77.5946,560077.0,16212,16,Manufacture of particle board and fibreboard including densified wood,25/11/2021,"254, Tailor house, road, 254, 1, Bangalore"
KA-ENT-005735,,BENGALURU (URBAN),12.9716,77.5946,560076.0,10750,10,Manufacture of prepared meals and dishes,24/01/2022,"362, VARDHAMAN, 362, 5TH MAIN, 11TH CROSS, 362, VIJAYA BANK LAYOUT, BENGALURU"
KA-ENT-005736,,BELAGAVI,15.8497,74.4977,590008.0,25999,25,Manufacture of other fabricated metal products n.e.c.,27/07/2022,"10/3, BADMANJI COMPOUND, &#39;, 10/3, &#39;, BELAGAVI"
KA-ENT-005737,,BENGALURU (URBAN),12.9716,77.5946,560010.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",27/07/2022,"No 2B,, -, Rajajinagar, No 2B,, 10th Main, 4th Block, Bengaluru"
KA-ENT-005738,,BAGALKOT,16.1833,75.7,587117.0,10796,10,"Manufacture of papads, appalam and similar food products",27/07/2022,"GALAGALI, GALAGALI, GALAGALI, GALAGALI, GALAGALI, BAGALKOT"
KA-ENT-005739,,KOPPAL,15.3504,76.1549,583282.0,13991,13,Embroidery work and making of laces and fringes,27/07/2022,"1st Ward, ., Near Sri Ram Mandir, 1st Ward, 1, sriramanagar"
KA-ENT-005740,,SHIVAMOGGA,13.9299,75.5681,577401.0,10302,10,Artificial dehydration of fruit and vegetables,29/05/2022,"62, Madhura Food Products, Keldai road, 62, 1, Sagar"
KA-ENT-005741,,SHIVAMOGGA,13.9299,75.5681,577427.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",09/05/2022,"00, Haliyuru Hosakeri, Haliyuru Hosakeri, 00, Norani Masidi, Shikaripura Town"
KA-ENT-005742,,BENGALURU (RURAL),13.1986,77.7066,561203.0,10309,10,Preservation of fruit and vegetables n.e.c.,09/05/2022,"Sy No.161/1, Lingnahalli, Linganahalli, Sy No.161/1, 1, Bangalore"
KA-ENT-005743,,BELAGAVI,15.8497,74.4977,590019.0,25131,25,Manufacture of steam or other vapour generating boilers and hot water boilers other than central heating boilers,06/01/2022,"SECTOR NO. 47,, PLOT NO. 316,, BESIDE MAHABALESHWAR TEMPLE,, SECTOR NO. 47,, SAHYADRI NAGAR,, BELGAUM"
KA-ENT-005744,,BELAGAVI,15.8497,74.4977,591101.0,10795,10,Grinding and processing of spices,12/03/2021,"200, Vinayak Prakash Neeralagi, Suldhal Line, 200, Near High School, Gokak"
KA-ENT-005745,,BENGALURU (RURAL),13.1986,77.7066,562114.0,25111,25,"Manufacture of doors, windows and their frames, shutters and rolling shutters, gates and similer articles used on buildings",25/08/2021,"NEAR BUS STOP, APPASANDRA VILLAGE, -, NEAR BUS STOP, -, HOSAKOTE TALUK"
KA-ENT-005746,,RAMANAGARA,12.7157,77.2819,561101.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",06/07/2021,"Navagrama, Kudur, Kudur, Navagrama, Magadi Taluk, Ramanagara"
KA-ENT-005747,,RAICHUR,16.212,77.3439,584101.0,23921,23,Manufacture of bricks,06/07/2021,"265/4, Shana fly ash bricks industries, Gadwal road, 265/4, 2, Raichur"
KA-ENT-005748,,BENGALURU (URBAN),12.9716,77.5946,560002.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",21/10/2020,"NO.30/1, GROUND FLOOR,, SHETTYPET, NO.30/1, ,K R, BANGALORE"
KA-ENT-005749,,KODAGU,12.4243,75.7382,571234.0,16101,16,Sawing and planing of wood,14/09/2021,"NO 31/A, TRIPPERS, B.M ROAD , KUSHALNAGAR, NO 31/A, GUDDEHOSUR, MADIKERI"
KA-ENT-005750,,DHARWAD,15.4589,75.0078,580008.0,13999,13,Manufacture of other textiles/textile products n.e.c.,14/09/2021,"@, S S COMPANY, MAIN ROAD, @, 0, DHARAWAD"
KA-ENT-005751,,BENGALURU (RURAL),13.1986,77.7066,560023.0,10309,10,Preservation of fruit and vegetables n.e.c.,18/03/2021,"#28, UDAYAM ENTERPRISES, A P M C YARD, #28, *, BANGALURE"
KA-ENT-005752,,BALLARI,15.1394,76.9214,583101.0,10613,10,Dal (pulses) milling,17/02/2021,"SPL 7, NA, KSSIDC IND ESTATE, SPL 7, -, BANGALORE"
KA-ENT-005753,,BELAGAVI,15.8497,74.4977,591129.0,10796,10,"Manufacture of papads, appalam and similar food products",23/08/2020,"H. NO. 363, KARJAGIMATH ONI, KARJAGIMATH ONI, YARGATTI, H. NO. 363, KARJAGIMATH ONI, SOUNDATTI"
KA-ENT-005754,,CHITRADURGA,14.2251,76.398,577540.0,13999,13,Manufacture of other textiles/textile products n.e.c.,23/03/2022,"#132 basapura road, Ullaas fashion, Market, #132 basapura road, ., Rampura"
KA-ENT-005755,,DAKSHIN KANNAD,12.9141,74.856,574153.0,10802,10,Manufacture of poultry feed,12/09/2021,"S.No. 400/1P3, Guruvedha, Melkar Cross Road, S.No. 400/1P3, Kayargoli, Mudipu, Mangalore"
KA-ENT-005756,,BENGALURU (RURAL),13.1986,77.7066,560100.0,25993,25,Manufacture of metal cable and other articles made of wire (except for electric transmission),19/10/2020,"B 105,, C/O KARNATAKA TELECOM PVT LTD, ELECTRONIC CITY, B 105,, 2ND BLOCK, BANGALORE"
KA-ENT-005757,,BENGALURU (URBAN),12.9716,77.5946,562107.0,25999,25,Manufacture of other fabricated metal products n.e.c.,28/01/2021,"Site no 362, Mangal Building, Attibele, Site no 362, Attibele, Attibele"
KA-ENT-005758,,KALABURAGI,17.3297,76.82,585104.0,10613,10,Dal (pulses) milling,17/02/2022,"SY.NO.14/2C, LIMRA DALL INDUSTRIES, BELLOR ROAD, SY.NO.14/2C, KIADB 2ND STAGE KAPNOOR, KALABURAGI"
KA-ENT-005759,,BALLARI,15.1394,76.9214,583201.0,16299,16,Manufacture of other wood products n.e.c.,23/12/2021,"PLOT NO 1P,, S L V BRIQUETTES AND CHARCOAL, SANKLAPUR, PLOT NO 1P,, KIADB INDUSTRIAL AREA, HOSPET"
KA-ENT-005760,,UDUPI,13.3409,74.7421,576113.0,10719,10,Manufacture of other bakery products n.e.c.,16/10/2021,"6-51-L, KONDADI, KONDADI, 6-51-L, KONDADI, UDUPI"
KA-ENT-005761,,BENGALURU (RURAL),13.1986,77.7066,562106.0,10203,10,Radiation preservation of fish and similar food,24/03/2022,"BHADARPUR, BHADARPUR, HOSUR ROAD, BHADARPUR, BHADARPUR, ANEKAL"
KA-ENT-005762,,TUMAKURU,13.3379,77.1173,572138.0,16297,16,Manufacture of products of pith and shalapith,19/02/2021,"Sy No 46/2,, Nandihalli, Kora Hobli,, Sy No 46/2,, Kabbigere Post, Tumakuru"
KA-ENT-005763,,MANDYA,12.5218,76.8951,571405.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",19/02/2021,"Sampalli Village, Dudda Hobli, Mandya Taluk, Sampalli Village, Sampalli, Mandya"
KA-ENT-005764,,KALABURAGI,17.3297,76.82,585102.0,16221,16,"Manufacture of structural wooden goods [intended to be used primarily in the construction industry such as beams, rafters, roof struts, glue-laminated and metal connected, prefabricated wooden roof trusses, doors, windows, shutters and their frames, whether or not containing metal fittings, stairs, railings, wooden beadings and mouldings, shingles and shakes etc.]",24/02/2021,"SY.NO- 12/4, PLOT NO- 39/40, HIGH COURT ROAD, UDNOOR, SY.NO- 12/4, NEAR GREEN PARK, KALABURAGI"
KA-ENT-005765,,TUMAKURU,13.3379,77.1173,572222.0,10304,10,"Manufacture of fruit or vegetable juices and their concentrates, squashes and powder",24/02/2021,"SY No 41/2, Gangaiahnapalya, Gubbi Talluk, SY No 41/2, ., Tumkur"
KA-ENT-005766,,MYSURU,12.2958,76.6394,571301.0,10612,10,Rice milling,11/08/2021,"INDUSTRIAL, COLONY, NANJANGUD, INDUSTRIAL, NANJANGUD, NANJANGUD"
KA-ENT-005767,,RAMANAGARA,12.7157,77.2819,562160.0,10302,10,Artificial dehydration of fruit and vegetables,11/08/2021,"APMC YARD, BM ROAD, RAMANAGAE, APMC YARD, CHANNAPATNA, RAMANAGAR"
KA-ENT-005768,,GADAG,15.43,75.62,582118.0,10611,10,Flour milling,01/09/2020,"VIRUPAPUR TANDE, SHRI KIRAN KARABHARI FLOUR MILL, VIRUPAPUR TANDE, VIRUPAPUR TANDE, MUNDARAGI, VIRUPAPUR TANDE"
KA-ENT-005769,,BENGALURU (URBAN),12.9716,77.5946,560043.0,25933,25,"Manufacture of hand tools such as pliers, screwdrivers, press tools,blacksmiths’ tools, drills, punches, milling cutters etc.",24/02/2021,"# 210/ 4 / 1, SUBBAYYANAPALYA, BANGALORE, # 210/ 4 / 1, BANASAVADI, BANGALORE"
KA-ENT-005770,,DAKSHIN KANNAD,12.9141,74.856,574230.0,10406,10,"Manufacture of oil cakes & meals incl. residual products, e.g. Oleostearin,Palmstearin",25/06/2022,"2-94, DODDAMANE HOUSE, NADU BAILL, 2-94, KADYA, MANGALURE"
KA-ENT-005771,,CHIKBALLAPUR,13.4355,77.7315,562101.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",22/04/2022,"H L NO.41, ., CHICKBALLAPUR TALUK, H L NO.41, KASABA HOBLI, CHICKBALLAPUR TALUK"
KA-ENT-005772,,CHAMARAJNAGAR,11.9218,76.9433,571117.0,10509,10,Manufacture of other dairy products n.e.c.,22/04/2022,"#, PARVATHAMMA, MAIN ROAD, #, 2, CHAMARAJANAGARA"
KA-ENT-005773,,BENGALURU (URBAN),12.9716,77.5946,562106.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",22/04/2022,"NO 18/173, WARD 18, VISHWESHWARAIAH LAYOUT, NO 18/173, ANEKAL, BANGALORE"
KA-ENT-005774,,BENGALURU (URBAN),12.9716,77.5946,560079.0,13124,13,"Weaving, manufacturing of man-made fiber and man-made mixture fabrics.",22/12/2021,"No 65/4, New No 27, Kaveripura, No 65/4, Near St Miras School, Kamakshipalya"
KA-ENT-005775,,BALLARI,15.1394,76.9214,587311.0,13121,13,"Weaving, manufacture of cotton and cotton mixture fabrics.",25/01/2022,"00, 00, ASHOK COLONY BANAHATTI, 00, JAMAKHANDI, BANAHATTI"
KA-ENT-005776,,VIJAYAPURA,16.8302,75.71,586208.0,10611,10,Flour milling,28/05/2022,"00, SHIFA FLOUR MILL, BYAKOD ROAD, 00, B BAGEWADI, VIJAYAPURA"
KA-ENT-005777,,KALABURAGI,17.3297,76.82,585317.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",28/05/2022,"H NO  1-146 PETH, PETH SIROOR, MADBOL, H NO  1-146 PETH, MADBOL, PETH SIROOR"
KA-ENT-005778,,RAICHUR,16.212,77.3439,584128.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",24/01/2022,"4, Ayyappa, Raichur road, 4, 4, Sindhnur"
KA-ENT-005779,,UTTAR KANNAD,14.8013,74.1288,581329.0,13999,13,Manufacture of other textiles/textile products n.e.c.,27/05/2022,"ST XAVIER ROAD, HALIYAL, HALIYAL, ST XAVIER ROAD, HALIYAL, HALIYAL"
KA-ENT-005780,,BENGALURU (URBAN),12.9716,77.5946,560083.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",01/09/2020,"#566, WEAVERS COLONY, PILLAGANAHALLI, #566, 12, BANGALORE"
KA-ENT-005781,,MANDYA,12.5218,76.8951,571419.0,10712,10,"Manufacture of biscuits, cakes, pastries, rusks etc.",18/10/2020,"1ST BLOCK, GK SWEETS AND BAKERYS, RAMPURA CROSS, 1ST BLOCK, 1ST, MADDUR"
KA-ENT-005782,,BENGALURU (RURAL),13.1986,77.7066,560059.0,16299,16,Manufacture of other wood products n.e.c.,14/01/2021,"539,, shilpatrust, gyanbharathi layout, 9th ain road, 539,, kengery, bangalore"
KA-ENT-005783,,UDUPI,13.3409,74.7421,576101.0,10719,10,Manufacture of other bakery products n.e.c.,19/10/2020,"3-93, RAMPURA ROAD, RAMPURA ROAD, 3-93, UDUPI, UDUPI"
KA-ENT-005784,,KOPPAL,15.3504,76.1549,583229.0,10612,10,Rice milling,04/07/2021,"SY NO.41/1A, MARALANHALLI, R G ROAD, SY NO.41/1A, R G ROAD, KARATAGI"
KA-ENT-005785,,BENGALURU (URBAN),12.9716,77.5946,560058.0,25999,25,Manufacture of other fabricated metal products n.e.c.,19/10/2020,"A3 & A4, M/S SYNERGY PUNCHING PRIVATE LIMITED Unit 1, 14th A Main 3rd Stage, A3 & A4, Peenya Industrial Area, BANGALORE"
KA-ENT-005786,,CHIKBALLAPUR,13.4355,77.7315,562105.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",23/09/2021,"CRN LAYOUT, WARD NO 1, NEAR KSRTC BUS STAND, CRN LAYOUT, SHIDLAGHATTA, CHIKKABALLAPURA"
KA-ENT-005787,,BIDAR,17.9104,77.5199,585403.0,13129,13,"Weaving of jute, mesta and other natural fibers including blended natural fibers n.e.c.",23/09/2021,"6/A, Shah Building, Nagura Road, 6/A, Manhalli, Bidar"
KA-ENT-005788,,MYSURU,12.2958,76.6394,571431.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",23/09/2021,"Melukote, Melukote Hobali, Melukote Hobali, Melukote, Melukote, Mandya"
KA-ENT-005789,,BENGALURU (URBAN),12.9716,77.5946,562162.0,13999,13,Manufacture of other textiles/textile products n.e.c.,28/01/2021,"41, NISARGA FARM HOUSE, HUSKUR ROAD, 41, -, BANGALORE"
KA-ENT-005790,,DAKSHIN KANNAD,12.9141,74.856,575011.0,10719,10,Manufacture of other bakery products n.e.c.,19/07/2021,"D.NO. 6/240/8, POLALI INDUSTRIES, KIADB INDUSTRIAL AREA, D.NO. 6/240/8, KIADB, MANGALORE"
KA-ENT-005791,,UTTAR KANNAD,14.8013,74.1288,581401.0,10611,10,Flour milling,19/07/2021,"SHED NO.-34	SHED, INDUSTRIAL ESTATE , BANAVASI ROAD, BANAVASI ROAD, SHED NO.-34	SHED, SIRSI, SIRSI"
KA-ENT-005792,,BENGALURU (RURAL),13.1986,77.7066,561203.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",19/07/2021,"CHAITHANYA NAGARA, CHAITHANYA NAGARA, CHAITHANYA NAGARA, CHAITHANYA NAGARA, CHAITHANYA NAGARA, DODDABALLAPURA"
KA-ENT-005793,,BENGALURU (RURAL),13.1986,77.7066,561203.0,25932,25,Manufacture of hand tools (non-power-driven) for agricultural/horticulture/forestry,19/07/2021,"2 ND CROSS, SREE SILKS, VIDYA NAGAR, 2 ND CROSS, 10TN BLOCK, BANGALORE RURAL"
KA-ENT-005794,,SHIVAMOGGA,13.9299,75.5681,577222,16296,16,"Manufacture of articles made of palm leaf, dhak leaf, screw-pine leaf and khajoor leaf; articles of vegetables fibre etc,.",22/06/2021,"PLOT NO.13, S.S. INDUSTRIES, IOC ROAD, PLOT NO.13, NIDIGE POST,, SHIMOGA"
KA-ENT-005795,,BELAGAVI,15.8497,74.4977,591312.0,25999,25,Manufacture of other fabricated metal products n.e.c.,20/05/2022,"20, MUDALGI, MUDALGI, 20, NA, BELAGAVI"
KA-ENT-005796,,BENGALURU (URBAN),12.9716,77.5946,560035.0,16221,16,"Manufacture of structural wooden goods [intended to be used primarily in the construction industry such as beams, rafters, roof struts, glue-laminated and metal connected, prefabricated wooden roof trusses, doors, windows, shutters and their frames, whether or not containing metal fittings, stairs, railings, wooden beadings and mouldings, shingles and shakes etc.]",22/07/2022,"NO 222, KHATA NO 37/17/9 DSR EDEN GRENS, CARMALARAM P O, NO 222, NEAR CARMALARAM RAILWAYSTATION, BANGALORE"
KA-ENT-005797,,DHARWAD,15.4589,75.0078,580024.0,25999,25,Manufacture of other fabricated metal products n.e.c.,23/07/2022,"44, Sadarsofa kumbar oni, Old hubli, 44, C, Hubli"
KA-ENT-005798,,BELAGAVI,15.8497,74.4977,590014.0,23921,23,Manufacture of bricks,19/05/2022,"72/B, MAJUKAR GALLI, MAJUKAR GALLI, 72/B, BELGAUM, BELGAUM"
KA-ENT-005799,,BAGALKOT,16.1833,75.7,587315.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",19/01/2022,"S O HULIGEPPA, HANAGNDI, HANAGNDI, S O HULIGEPPA, HANAGNDI, HANAGANDI"
KA-ENT-005800,,UTTAR KANNAD,14.8013,74.1288,581401.0,10801,10,Manufacture of cattle feed,19/01/2022,"524 A C T S, ANNAPOORNA DISTRIBUTORS, CHANNAPATTANA BAZAR, 524 A C T S, CHANNAPATTANA BAZAR, SIRSI"
KA-ENT-005801,,BENGALURU (URBAN),12.9716,77.5946,560091,13999,13,Manufacture of other textiles/textile products n.e.c.,06/06/2022,"49/3, TRINITI CREATIONS, SRIGANDHAKAVAL, SUNKADAKATTE, 49/3, GROUND FLOOR, BANGALORE"
KA-ENT-005802,,BENGALURU (URBAN),12.9716,77.5946,560032,25999,25,Manufacture of other fabricated metal products n.e.c.,06/06/2022,"#617, #617,DINNUR, BANGALORE NORTH , RTNAGAR,BANGALORE-3, DINNUR, #617, DINNUR, BANGALORE"
KA-ENT-005803,,UTTAR KANNAD,14.8013,74.1288,581339,23954,23,Manufacture of R.C.C. bricks and blocks,02/06/2022,"1093, AMBEJOOG, KINNAR, 1093, 1093, KARWAR"
KA-ENT-005804,,BELAGAVI,15.8497,74.4977,590003,10719,10,Manufacture of other bakery products n.e.c.,02/06/2022,"h no 1635, Sai bakers, Double road, h no 1635, Belgaum, Belgaum"
KA-ENT-005805,,BALLARI,15.1394,76.9214,583115.0,13139,13,Other activities relating to finishing of textile n.e.c.,02/08/2022,"2ND WARD, BALARAPPA GARMENTS, VITTALAPURA, 2ND WARD, VITTALAPURA, SANDUR"
KA-ENT-005806,,TUMAKURU,13.3379,77.1173,572123.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",02/08/2022,"Amrez ulla, Amrez ulla, Halepete, Amrez ulla, Huliyuru, Kunigal"
KA-ENT-005807,,BELAGAVI,15.8497,74.4977,591156.0,10201,10,Sun-drying of fish,02/08/2022,"VAJANTRI GALLI, JANATA PLOT, JANATA PLOT, VAJANTRI GALLI, KAKTI, BELGAUM"
KA-ENT-005808,,UDUPI,13.3409,74.7421,574201.0,10750,10,Manufacture of prepared meals and dishes,28/03/2022,"13-2-511-65b, Rama poojary, Puttur, 13-2-511-65b, 12, Puttur"
KA-ENT-005809,,RAMANAGARA,12.7157,77.2819,562160.0,16299,16,Manufacture of other wood products n.e.c.,31/03/2022,"1569/29, 0, CHANNAPATNA, 1569/29, no 2959, CHANNAPATNA"
KA-ENT-005810,,TUMAKURU,13.3379,77.1173,572201.0,10402,10,Manufacture of vegetable oils and fats excluding corn oil,31/03/2022,"01, Pump House, TIPTUR, 01, K R Extension, TIPTUR"
KA-ENT-005811,,BIDAR,17.9104,77.5199,585403.0,10799,10,"Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)",02/08/2022,"17-2-28, Gumpa Ring Road Cross, Mailoor, Bidar, Ring road, 17-2-28, 0, BIDAR"
KA-ENT-005812,,TUMAKURU,13.3379,77.1173,572103.0,25999,25,Manufacture of other fabricated metal products n.e.c.,02/08/2022,"L,1/5, INDUSTRIAL ESTATE,, B.H ROAD, L,1/5, INDUSTRIAL ESTATE, TUMKUR"
KA-ENT-005813,,BAGALKOT,16.1833,75.7,587313.0,10102,10,"Beef-slaughtering, preparation",19/01/2022,"3, WARD NO 4, WARD NO 4, 3, 1, MUDHOL"
KA-ENT-005814,,BENGALURU (RURAL),13.1986,77.7066,561203.0,13122,13,"Weaving, manufacture of silk and silk mixture fabrics.",19/01/2022,"18th ward, Kuchhappanapete, 3rd main road, 18th ward, 18-1-503-27, 27, Bengaluru Rural"
KA-ENT-005815,,UTTAR KANNAD,14.8013,74.1288,581423.0,10750,10,Manufacture of prepared meals and dishes,18/03/2022,"27, ANILGOD, ANILGOD, 27, BERANKI, HONNAVAR"
KA-ENT-005816,,YADGIR,16.7658,77.1381,585216.0,25939,25,"Manufacture of general hardware (saws and sawblades, including circular sawbl ades and chainsaw blades, moulding boxes, vices, clamps etc.)",23/05/2022,"HNO 2/139  JAINAPUR, HEGGANADODDI, NEAR GANESH TEMPLE, HNO 2/139  JAINAPUR, HNO2/139 JAINAPUR CAMP, YADGIR"
KA-ENT-005817,,DAVANGERE,14.4644,75.9218,577004.0,10611,10,Flour milling,28/08/2021,"669/57/A2, SAHANA HITTINA GIRANI, 60 FT ROAD, 669/57/A2, #, DAVANAGERE"
KA-ENT-005818,,BALLARI,15.1394,76.9214,583103.0,13139,13,Other activities relating to finishing of textile n.e.c.,16/03/2021,"W NO 1, NEAR SUNKLAMMA TEMPLE, BELLARY, W NO 1, BELLARY, BELLARY"
KA-ENT-005819,,VIJAYAPURA,16.8302,75.71,586119.0,10611,10,Flour milling,20/07/2022,"Kannur, Kannur, Kannur, Kannur, Kannur, Vijayapura"
KA-ENT-005820,,MANDYA,12.5218,76.8951,571418.0,10796,10,"Manufacture of papads, appalam and similar food products",06/12/2021,"DASINAKERE ROAD, BELLUR TOWN, BELLUR, DASINAKERE ROAD, NAGAMANGALA TALUK, MANDYA DIST"
KA-ENT-005821,,BENGALURU (URBAN),12.9716,77.5946,560091.0,25920,25,Machining; treatment and coating of metals,02/02/2022,"No138, 1st Cross,1st Main Road, Lakshmipura,DasanapuraHobli, No138, Magadi Main Road, Bangalore"
KA-ENT-005822,,RAMANAGARA,12.7157,77.2819,562159,13112,13,Preparation and spinning of silk fiber including blended* silk,18/06/2021,"ward No. 30th, 3rd cross, magadi road, ward No. 30th, ., RAMANAGARA"
KA-ENT-005823,,DHARWAD,15.4589,75.0078,560074,16299,16,Manufacture of other wood products n.e.c.,18/06/2021,"B 1107, Gopalan Olympia, Off Mysore Road, B 1107, N/A, Bengaluru"
KA-ENT-005824,,TUMAKURU,13.3379,77.1173,561202,10793,10,Processing of edible nuts,23/06/2021,"NA, NA, Old post office road, NA, NA, Pavagada"
KA-ENT-005825,,MYSURU,12.2958,76.6394,570008.0,13991,13,Embroidery work and making of laces and fringes,02/01/2021,"#169 1st stage, Krishna Kutira, Ramabai nagara, #169 1st stage, 1st Block, MYSURU"
KA-ENT-005826,,BELAGAVI,15.8497,74.4977,590014.0,23921,23,Manufacture of bricks,02/01/2021,"H NO 44, NANDIHALLI, KULKARNI GALLI, H NO 44, NANDIHALLI, BELAGAVI"
KA-ENT-005827,,BENGALURU (RURAL),13.1986,77.7066,561203.0,13929,13,"Manufacture of other made-up textile articles, except apparel n.e.c.",15/06/2021,"297/7/49/1 VS 30, ., DODDABALLAPUR, 297/7/49/1 VS 30, KARENAHALLI, BANGALORE"
KA-ENT-005828,,MYSURU,12.2958,76.6394,571602.0,10612,10,Rice milling,02/12/2021,"LALANDEVANAHALLI, B R PURA POST, RAILWAY STATION ROAD, LALANDEVANAHALLI, KASABA HOBLI, MYSURU"
